gvkey,splticrm,spsdrm,spsticrm,datadate,gsector,conm,tic,cusip
014590,BB,,,2016-07-31,15,FREEPORT-MCMORAN INC,FCX,35671D857
014590,BB,,,2016-08-31,15,FREEPORT-MCMORAN INC,FCX,35671D857
014590,BB-,,,2016-09-30,15,FREEPORT-MCMORAN INC,FCX,35671D857
014590,BB-,,,2016-10-31,15,FREEPORT-MCMORAN INC,FCX,35671D857
014590,BB-,,,2016-11-30,15,FREEPORT-MCMORAN INC,FCX,35671D857
014590,BB-,,,2016-12-31,15,FREEPORT-MCMORAN INC,FCX,35671D857
014590,BB-,,,2017-01-31,15,FREEPORT-MCMORAN INC,FCX,35671D857
014590,BB-,,,2017-02-28,15,FREEPORT-MCMORAN INC,FCX,35671D857
014822,BBB+,,,2010-01-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2010-02-28,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2010-03-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2010-04-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2010-05-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2010-06-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2010-07-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2010-08-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2010-09-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2010-10-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2010-11-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2010-12-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2011-01-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2011-02-28,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2011-03-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2011-04-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2011-05-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2011-06-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2011-07-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2011-08-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2011-09-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2011-10-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2011-11-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2011-12-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2012-01-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2012-02-29,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2012-03-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2012-04-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2012-05-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2012-06-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2012-07-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2012-08-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2012-09-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2012-10-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2012-11-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2012-12-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2013-01-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2013-02-28,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2013-03-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2013-04-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2013-05-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2013-06-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2013-07-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2013-08-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2013-09-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2013-10-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2013-11-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2013-12-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2014-01-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2014-02-28,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2014-03-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2014-04-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2014-05-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2014-06-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2014-07-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2014-08-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2014-09-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2014-10-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2014-11-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2014-12-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2015-01-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2015-02-28,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2015-03-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2015-04-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2015-05-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2015-06-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2015-07-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2015-08-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2015-09-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2015-10-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2015-11-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2015-12-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2016-01-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2016-02-29,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2016-03-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2016-04-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2016-05-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2016-06-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2016-07-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2016-08-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2016-09-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2016-10-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2016-11-30,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2016-12-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2017-01-31,40,BERKLEY (W R) CORP,WRB,084423102
014822,BBB+,,,2017-02-28,40,BERKLEY (W R) CORP,WRB,084423102
014824,BBB+,,,2010-01-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2010-02-28,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2010-03-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2010-04-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2010-05-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2010-06-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2010-07-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2010-08-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2010-09-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2010-10-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2010-11-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2010-12-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2011-01-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2011-02-28,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2011-03-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2011-04-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2011-05-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2011-06-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2011-07-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2011-08-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2011-09-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2011-10-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2011-11-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2011-12-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2012-01-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2012-02-29,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2012-03-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2012-04-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2012-05-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2012-06-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2012-07-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2012-08-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2012-09-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2012-10-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2012-11-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2012-12-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2013-01-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2013-02-28,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2013-03-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2013-04-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2013-05-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2013-06-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2013-07-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2013-08-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2013-09-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2013-10-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2013-11-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2013-12-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2014-01-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2014-02-28,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2014-03-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2014-04-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2014-05-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2014-06-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2014-07-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2014-08-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2014-09-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2014-10-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2014-11-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2014-12-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2015-01-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2015-02-28,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2015-03-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2015-04-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB,,,2015-05-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2015-06-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2015-07-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2015-08-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2015-09-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2015-10-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2015-11-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2015-12-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2016-01-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2016-02-29,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2016-03-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2016-04-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2016-05-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2016-06-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2016-07-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2016-08-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2016-09-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2016-10-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2016-11-30,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2016-12-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2017-01-31,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014824,BBB+,,,2017-02-28,40,CINCINNATI FINANCIAL CORP,CINF,172062101
014934,BBB+,,A-2,2010-01-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2010-02-28,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2010-03-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2010-04-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2010-05-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2010-06-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2010-07-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2010-08-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2010-09-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2010-10-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2010-11-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2010-12-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2011-01-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2011-02-28,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2011-03-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2011-04-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2011-05-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2011-06-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2011-07-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2011-08-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2011-09-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2011-10-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2011-11-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2011-12-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2012-01-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2012-02-29,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2012-03-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2012-04-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2012-05-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2012-06-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2012-07-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2012-08-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2012-09-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2012-10-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2012-11-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2012-12-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2013-01-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2013-02-28,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2013-03-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2013-04-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2013-05-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2013-06-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2013-07-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2013-08-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2013-09-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2013-10-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2013-11-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2013-12-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2014-01-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2014-02-28,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2014-03-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2014-04-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2014-05-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2014-06-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2014-07-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2014-08-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2014-09-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2014-10-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2014-11-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2014-12-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2015-01-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2015-02-28,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2015-03-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2015-04-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2015-05-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2015-06-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2015-07-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2015-08-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2015-09-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2015-10-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2015-11-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2015-12-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB+,,A-2,2016-01-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB,,A-2,2016-02-29,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB,,A-2,2016-03-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB,,A-2,2016-04-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB,,A-2,2016-05-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB,,A-2,2016-06-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB,,A-2,2016-07-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB,,A-2,2016-08-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB,,A-2,2016-09-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB,,A-2,2016-10-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB,,A-2,2016-11-30,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB,,A-2,2016-12-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB,,A-2,2017-01-31,10,DEVON ENERGY CORP,DVN,25179M103
014934,BBB,,A-2,2017-02-28,10,DEVON ENERGY CORP,DVN,25179M103
014960,BBB+,,,2010-01-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2010-02-28,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2010-03-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2010-04-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2010-05-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2010-06-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2010-07-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2010-08-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2010-09-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2010-10-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2010-11-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2010-12-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2011-01-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2011-02-28,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2011-03-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2011-04-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2011-05-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2011-06-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2011-07-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2011-08-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2011-09-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2011-10-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2011-11-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2011-12-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2012-01-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2012-02-29,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2012-03-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2012-04-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2012-05-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2012-06-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2012-07-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2012-08-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2012-09-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2012-10-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2012-11-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2012-12-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB,,,2013-01-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB,,,2013-02-28,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB,,,2013-03-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB,,,2013-04-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB,,,2013-05-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB,,,2013-06-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB,,,2013-07-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB,,,2013-08-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB,,,2013-09-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB,,,2013-10-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB,,,2013-11-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2013-12-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2014-01-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2014-02-28,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2014-03-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2014-04-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2014-05-31,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
014960,BBB+,,,2014-06-30,35,LABORATORY CP OF AMER HLDGS,LH,50540R409
